title,video_id,views,likes,comment_count,published_at,data,hora
Foi BRA,JfJjmMPmeTs,692121,1952,101,2016-08-21 19:26:29+00:00,2016-08-21,19:26:29
Bradesco Explica – Antecipação de Recebíveis | Net Empresa,UTF1bt6XyE4,884976,2982,309,2016-08-30 23:38:51+00:00,2016-08-30,23:38:51
Ainda mais BRA – Jogos Paralímpicos,StVbLyFeFHA,96040,297,39,2016-09-01 22:05:53+00:00,2016-09-01,22:05:53
Bradesco Explica – Área de Administração | Net Empresa,GcC3tDN_2Xc,80546,454,37,2016-09-02 19:04:39+00:00,2016-09-02,19:04:39
REVEZAMENTO DA TOCHA PARALÍMPICA - O CAMINHO DA INSPIRAÇÃO,oQw8yuySjpk,31344,122,35,2016-09-07 19:21:36+00:00,2016-09-07,19:21:36
#agoraéBRA - Como o esporte transformou minha história 3,eTE2q0-L9po,12145,81,2,2016-09-16 00:49:43+00:00,2016-09-16,00:49:43
#agoraéBRA - Rolê nos Jogos Paralímpicos,qEET64FE6JU,57627,248,66,2016-09-16 22:30:30+00:00,2016-09-16,22:30:30
#agoraéBRA - Como o esporte transformou minha história 4,c0zNOnTKe7E,37719,156,32,2016-09-16 22:50:40+00:00,2016-09-16,22:50:40
"#agoraéBRA - A Fundo, um outro olhar da história de Daniel Dias",wBiv39f_mvU,3103028,316,65,2016-09-17 14:06:58+00:00,2016-09-17,14:06:58
Poupa Troco Bradesco,bpzsCkT9oK8,12787627,21315,2102,2016-10-17 19:59:58+00:00,2016-10-17,19:59:58
Experiência e evolução da Rede Frete Fácil - inovaBra 2017,ngcOzKtXSbA,37995,128,28,2016-10-20 19:51:50+00:00,2016-10-20,19:51:50
Bradesco Explica – Cobrança Instantânea | Net Empresa,rbYikVYNoLc,104424,605,46,2016-10-26 20:21:04+00:00,2016-10-26,20:21:04
Bradesco Explica – Assinatura Cruzada | Net Empresa,9npUJlcD4hM,58985,306,20,2016-10-26 20:26:21+00:00,2016-10-26,20:26:21
Um dia na vida do Jovem Nerd,AMjua-Ravrk,2986091,4221,304,2016-10-31 09:07:16+00:00,2016-10-31,09:07:16
As aventuras do Jovem Nerd,bDaC5wWGXxM,11908586,16935,1373,2016-10-31 09:26:28+00:00,2016-10-31,09:26:28
Transformando ideias em inovação – inovaBra 2017,OHNj7WLyBzo,68510,235,38,2016-11-04 14:10:22+00:00,2016-11-04,14:10:22
Bradesco Explica – Transmissão de arquivos pela internet,NfMHD4xU5h4,66362,272,40,2016-11-09 16:24:25+00:00,2016-11-09,16:24:25
Bradesco Music - Tem sempre uma música que vai envolver você,FQ9bY6gIHxs,61880,281,22,2016-11-09 18:26:46+00:00,2016-11-09,18:26:46
Os altos e baixos de empreender – inovaBra 2017,4DxRKcD-l94,85282,304,52,2016-11-17 11:45:02+00:00,2016-11-17,11:45:02
Super-raciocínio – O poder de Dilermando,X1J03wv0_2o,5269024,290,37,2016-11-22 11:56:09+00:00,2016-11-22,11:56:09
Visões de empreender – inovaBra 2017,D8wcas30aiw,40917,203,23,2016-11-24 11:34:33+00:00,2016-11-24,11:34:33
Apoio para fazer a empresa crescer – inovaBra 2017,9672V7fYSuQ,47050,158,40,2016-11-29 09:42:41+00:00,2016-11-29,09:42:41
Foco absoluto – O poder de Daniel,FyYCOaYm18g,9101770,7165,930,2016-12-06 11:18:51+00:00,2016-12-06,11:18:51
Mobilidade Máxima – O poder de Camila,vd2m_k5bLZI,5684077,1600,177,2016-12-23 18:25:12+00:00,2016-12-23,18:25:12
Helena Lunardelli – Suas Compras Valem +,2PI3vsIzKI0,714012,2177,380,2017-01-03 17:11:37+00:00,2017-01-03,17:11:37
Nick Ellis – Suas Compras Valem +,F6q8wbumolg,288039,57,6,2017-01-03 17:24:27+00:00,2017-01-03,17:24:27
Thalita Carvalho – Suas Compras Valem +,gj_A96OrOvM,409377,178,48,2017-01-03 17:36:00+00:00,2017-01-03,17:36:00
Promoção Suas Compras Valem + Bradesco Cartões,xHd4uBORPk8,2847700,318,49,2017-01-03 18:09:22+00:00,2017-01-03,18:09:22
Bradesco Explica – Autenticando transações no Net Empresa,V1YgITtwolg,83223,544,21,2017-03-06 16:32:04+00:00,2017-03-06,16:32:04
BRADESCO NO SXSW 2017 - Episódio 1,sKLmOZe6gtc,599382,2304,260,2017-03-11 22:04:25+00:00,2017-03-11,22:04:25
BRADESCO NO SXSW 2017 - Episódio 2,U8e5KjbeBgM,355017,1260,129,2017-03-12 20:36:17+00:00,2017-03-12,20:36:17
BRADESCO NO SXSW 2017 - Episódio 3,rNTNO07osS4,205931,789,78,2017-03-13 20:26:46+00:00,2017-03-13,20:26:46
BRADESCO NO SXSW 2017 - Episódio 4,Pb9vy8FqQBY,198281,772,96,2017-03-14 19:09:43+00:00,2017-03-14,19:09:43
BRADESCO NO SXSW 2017 - Episódio 5,vD3tEyQs_HM,1063107,3193,327,2017-03-16 02:18:11+00:00,2017-03-16,02:18:11
BRADESCO NO SXSW 2017,4SwEHIPTqCg,105361,153,3,2017-03-16 18:09:55+00:00,2017-03-16,18:09:55
Bradesco no SXSW 2017 em 360°,4B1LTSkM5Es,448276,2766,163,2017-03-22 21:34:33+00:00,2017-03-22,21:34:33
Bradesco. Pra frente.,HZHD43tAVXg,3217090,8780,844,2017-04-17 00:10:37+00:00,2017-04-17,00:10:37
O que leva uma artista pra frente?,UX1ZVa_Zz1Q,17246308,3545,277,2017-04-17 00:10:48+00:00,2017-04-17,00:10:48
O que leva um pai pra frente?,8EE4zwweZ9c,15095158,13622,1082,2017-04-17 00:11:33+00:00,2017-04-17,00:11:33
O que leva uma atleta pra frente?,tL4ipd3VeFo,9392053,742,52,2017-04-17 00:11:49+00:00,2017-04-17,00:11:49
Bradesco Explica – Depósito Digital de Cheques – Net Empresa,WA6RSo-FhJk,299251,1762,143,2017-04-20 20:59:10+00:00,2017-04-20,20:59:10
O que leva um empreendedor pra frente?,5qqmfRZWqOU,5293582,655,92,2017-05-01 12:24:59+00:00,2017-05-01,12:24:59
O que leva uma professora pra frente?,HJkH_dGssbY,5119682,846,110,2017-05-01 12:25:18+00:00,2017-05-01,12:25:18
Promoção Imagine Dragons,9C5I0rYz1gU,18746,97,9,2017-05-02 13:15:45+00:00,2017-05-02,13:15:45
O que leva uma mãe pra frente?,1iQYR7Yj1qs,3180721,10479,784,2017-05-12 22:05:07+00:00,2017-05-12,22:05:07
Bradesco. O que leva você pra frente?,2nEKiRBxXnw,40973,262,23,2017-05-23 22:16:57+00:00,2017-05-23,22:16:57
Dani Noce e Paulo Cuenca no São João de Campina Grande e Caruaru,flOHxqULyWE,3657712,16521,1101,2017-06-23 12:17:25+00:00,2017-06-23,12:17:25
"Eu, elas e meu carro",1ScaRigCA-U,11158643,14185,1059,2017-07-10 11:18:38+00:00,2017-07-10,11:18:38
"Eu, elas e meu carro",9a9Sv7ZYpaM,15028806,112,59,2017-07-13 12:17:59+00:00,2017-07-13,12:17:59
Casa é amor,cFCyl_PvmYM,5311433,983,84,2017-07-19 11:24:07+00:00,2017-07-19,11:24:07
Seu caminho é Prime – Rodrigo Santoro,2T_NOvOAIRU,5073879,10987,646,2017-07-30 22:59:24+00:00,2017-07-30,22:59:24
Ser pai: uma conversa com três gerações da família Aquino,Cbzzpbw7MLk,1648493,3638,335,2017-08-11 15:58:24+00:00,2017-08-11,15:58:24
Bradesco Explica – Funcionalidades de Pagamentos do Multipag,SLF8k5Lzbqk,77017,440,31,2017-08-31 15:08:17+00:00,2017-08-31,15:08:17
Seu caminho é Prime,_GIdncpk3pE,20426,89,18,2017-09-05 12:15:56+00:00,2017-09-05,12:15:56
Bradesco Explica – Ativando a visão grupo de empresas,fUn0SRiOk5A,60693,456,40,2017-09-05 14:15:29+00:00,2017-09-05,14:15:29
Bradesco Empresas e Negócios,iVPGDjEzfug,80782,391,43,2017-09-11 14:50:47+00:00,2017-09-11,14:50:47
App Bradesco - Episódio: Meditação,SGoQ8C7_kJQ,55268511,37761,2197,2017-10-04 13:02:32+00:00,2017-10-04,13:02:32
App Bradesco - Episódio: Restaurante,8r5xpbtNiAc,2165487,1180,84,2017-10-04 13:03:56+00:00,2017-10-04,13:03:56
App Bradesco - Episódio: Reunião,pOlN4rnIYko,3017329,1376,109,2017-10-04 13:04:04+00:00,2017-10-04,13:04:04
App Bradesco - Episódio: Ultrassom,su6m6Ha6HBw,25483651,9085,389,2017-10-04 13:04:11+00:00,2017-10-04,13:04:11
MIMO Festival 2017 - Tiradentes e Ouro Preto | por Coletivo Temporário,a5D0pdg_2fc,929892,2854,446,2017-10-05 12:06:47+00:00,2017-10-05,12:06:47
O que você sempre quis aprender mas nunca conseguiu?,Cy1w7wI4Cdw,10447604,6880,1363,2017-10-10 15:16:41+00:00,2017-10-10,15:16:41
Alexandra na Oktoberfest Blumenau 2017,54tm3b-yRRA,3476856,14596,1139,2017-10-20 14:14:23+00:00,2017-10-20,14:14:23
MIMO Festival 2017 - Paraty | por Coletivo Temporário,fpd91xYXEgE,866778,1842,318,2017-10-25 10:49:39+00:00,2017-10-25,10:49:39
MIMO Festival 2017 - Rio de Janeiro | por Coletivo Temporário,GJeNKVAl4Lg,628875,1467,272,2017-11-17 15:05:51+00:00,2017-11-17,15:05:51
Duas mulheres. Duas vidas. Uma luta. | Documentário Completo,ajCIo8keAIc,2176751,15640,1175,2017-11-20 01:29:08+00:00,2017-11-20,01:29:08
Duas mulheres. Duas vidas. Uma luta.,vx0Cvw_T9N0,33901913,34714,2646,2017-11-20 01:29:35+00:00,2017-11-20,01:29:35
Bradesco Prime - Possibilidades,7BX3oo07Mes,47092,252,26,2017-11-22 16:37:54+00:00,2017-11-22,16:37:54
Finanças é Mara! Episódio 1 - O que fazer com os primeiros salários?,5yOmasZY2cU,846062,3100,315,2017-11-30 10:25:26+00:00,2017-11-30,10:25:26
MIMO Festival 2017 - Olinda | por Coletivo Temporário,JSVR3xr_nz4,438438,323,37,2017-12-01 10:15:48+00:00,2017-12-01,10:15:48
Quem tem conta no Bradesco conta com muitos benefícios,TWu1AFNVItY,14181325,14046,798,2017-12-06 18:35:32+00:00,2017-12-06,18:35:32
"Vivi Villanova na exposição ""Julio Le Parc: da Forma à Ação""",r7F2GNutNic,1932114,444,114,2017-12-11 14:41:32+00:00,2017-12-11,14:41:32
Finanças é Mara! Episódio 2 - O que fazer com o 13° salário?,cpe4kSvpLkQ,614343,1961,160,2017-12-13 10:50:32+00:00,2017-12-13,10:50:32
"Egnalda e PH Côrtes no ""O Palácio Encantado""",UxsvajDxt5M,463662,801,139,2017-12-20 14:15:14+00:00,2017-12-20,14:15:14
Lista de Desejos,jW2GHdZHRNA,28093251,19453,1892,2017-12-26 10:51:01+00:00,2017-12-26,10:51:01
App Bradesco - Episódio: Turismo,JpnsRqAmiq4,5885552,406,21,2017-12-27 17:16:39+00:00,2017-12-27,17:16:39
App Bradesco - Episódio: Carro,n-fvs0XOJD8,5071091,542,49,2017-12-27 17:16:48+00:00,2017-12-27,17:16:48
App Bradesco - Episódio: Aeroporto,vhyEOzsmm40,5623361,564,23,2017-12-27 17:16:52+00:00,2017-12-27,17:16:52
Finanças é Mara! Episódio 3 - Como se planejar para a aposentadoria,XvMYMHfiYho,2102110,10273,1093,2018-01-18 11:53:44+00:00,2018-01-18,11:53:44
Minha vida dá um filme | Episódio 1 completo com LubaTV,RVS9H6SOQPY,1447517,20452,861,2018-01-22 11:45:51+00:00,2018-01-22,11:45:51
Minha vida dá um filme - Episódio 1 com LubaTV,7DE48ms-L0A,7104154,36820,2176,2018-01-22 11:45:54+00:00,2018-01-22,11:45:54
Dê um play na sua história,3lVqY613USU,109418,520,58,2018-01-22 17:59:49+00:00,2018-01-22,17:59:49
Minha vida dá um filme – Episódio 2 com DRelacionamentos,r3Nslpyqabc,2420697,168,13,2018-01-25 10:54:59+00:00,2018-01-25,10:54:59
Minha vida dá um filme – Episódio 2 completo com DRelacionamentos,dYJI2DH3oDw,302499,3448,147,2018-01-25 11:08:31+00:00,2018-01-25,11:08:31
Minha vida dá um filme – Episódio 3 com Canal das Bee,rPo8Bo5Haac,1665539,232,15,2018-01-29 11:51:51+00:00,2018-01-29,11:51:51
Minha vida dá um filme – Episódio 3 completo com Canal das Bee,iL2O_9CYEWo,239769,1745,119,2018-01-29 11:53:25+00:00,2018-01-29,11:53:25
Minha vida dá um filme – Episódio 4 com Tito Melo,UFRP4BUsUKM,2112877,147,5,2018-01-31 15:28:58+00:00,2018-01-31,15:28:58
Minha vida dá um filme – Episódio 4 completo com Tito Melo,D78x7mSvLOo,123360,972,71,2018-01-31 15:29:19+00:00,2018-01-31,15:29:19
Quantos carnavais | Episódio – Rio de Janeiro,kYYv8awGks8,1012827,731,47,2018-02-06 11:34:24+00:00,2018-02-06,11:34:24
Você no Lollapalooza com o Bradesco,4agqv4DKmJA,11688516,15926,818,2018-02-06 13:59:33+00:00,2018-02-06,13:59:33
Você no Lollapalooza com o Bradesco || Depois das Onze,ETdXIjGbq80,6721734,2900,363,2018-02-06 20:31:24+00:00,2018-02-06,20:31:24
Quantos carnavais | Episódio – Recife,BL4eZlXUL4s,583824,1135,143,2018-02-08 16:28:56+00:00,2018-02-08,16:28:56
Quantos carnavais | Episódio – Salvador,u7pI-3bMOHQ,547503,783,91,2018-02-08 16:29:29+00:00,2018-02-08,16:29:29
Finanças é Mara! Episódio 4 - Como controlar os gastos?,0YDRdYqpwVg,1715279,5471,524,2018-02-20 20:51:31+00:00,2018-02-20,20:51:31
#TodosNoLollaBR | Titi Müller e Lalai Persson,ZhSm2Q5--vA,14361073,1438,76,2018-03-09 18:27:56+00:00,2018-03-09,18:27:56
#TodosNoLollaBR | Tito Melo,zg57p-Y_1Tg,1410791,1398,120,2018-03-19 15:12:45+00:00,2018-03-19,15:12:45
"AO VIVO | #TodosNoLollaBR | DD11, Thaynara OG, DJ Liu e ViviEuVi",QEq3A7QMBKU,210258,2891,24,2018-03-23 22:19:18+00:00,2018-03-23,22:19:18
#TodosNoLollaBR | Time de creators,v5VHNk4oJJI,965599,3118,373,2018-03-25 15:05:13+00:00,2018-03-25,15:05:13
#TodosNoLollaBR | Titi Müller,hDqRZr9vptY,142238,568,80,2018-03-25 15:13:03+00:00,2018-03-25,15:13:03
#TodosNoLollaBR | ThayOG e os looks do LollaBR,TEZ2F8mK798,1212172,1072,127,2018-03-25 23:47:52+00:00,2018-03-25,23:47:52
#TodosNoLollaBR | ThayOG e os looks 2,RFpDVYBbsik,590567,1599,182,2018-03-26 21:29:58+00:00,2018-03-26,21:29:58
#TodosNoLollaBR | Depois das Onze - NÃO QUERO IR EMBORA,E7AUbnKpJSk,801683,2016,139,2018-03-27 19:59:28+00:00,2018-03-27,19:59:28
#TodosNoLollaBR | Depois das Onze - SINTO SAUDADES DE TUDO,4ztqb1hcuqo,444134,1290,150,2018-03-28 12:43:09+00:00,2018-03-28,12:43:09
#TodosNoLollaBR e Tito Melo cantam o festival,wcfGey-h-eQ,139334,502,64,2018-03-29 15:27:44+00:00,2018-03-29,15:27:44
"Sou eu, a música | Clipe completo",3m_qc7kpPo8,1126972,2270,92,2018-04-03 15:19:46+00:00,2018-04-03,15:19:46
"Sou eu, a música",LHJAQzU2ZTo,267966,899,106,2018-04-03 17:21:26+00:00,2018-04-03,17:21:26
"Na hora de investir, seu caminho é Prime.",tP7OKISS9o4,14484051,15851,1077,2018-04-06 10:55:23+00:00,2018-04-06,10:55:23
Seu caminho é Prime | Highway – Rodrigo Santoro,mgxwDuMoV8g,126900,788,103,2018-04-06 10:56:03+00:00,2018-04-06,10:56:03
Dia das Mães - #MulheresPraFrente,fZxMQiYaado,9758903,1359,162,2018-05-10 13:43:29+00:00,2018-05-10,13:43:29
"""Ayrton Senna, O Musical"" com Federico Devito",x6MAKs74uMA,3742841,2650,268,2018-05-14 17:52:56+00:00,2018-05-14,17:52:56
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 01,_gt-0ygi2U8,490448,5104,288,2018-05-17 23:36:17+00:00,2018-05-17,23:36:17
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 02,GhxqkwIjxJ8,5584577,22414,1758,2018-05-23 16:11:40+00:00,2018-05-23,16:11:40
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 03,ABr1s88-j8s,416625,3560,219,2018-05-28 14:31:33+00:00,2018-05-28,14:31:33
Destrave sua vida! #SaiaDoLooping,4v-IDYJ2Dvg,7627406,942,59,2018-05-29 13:28:49+00:00,2018-05-29,13:28:49
Destrave sua vida! #SaiaDoLooping,pwGFnYOG9mU,6126572,26467,1628,2018-05-29 13:32:20+00:00,2018-05-29,13:32:20
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 04,9G6LBindmsg,448363,3740,232,2018-06-06 11:02:03+00:00,2018-06-06,11:02:03
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 05,EWw_Rv69tuc,236026,1543,90,2018-06-08 12:14:03+00:00,2018-06-08,12:14:03
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 06,cnuUkuv9Y5k,98827,726,62,2018-06-12 13:18:23+00:00,2018-06-12,13:18:23
App Bradesco e Desimpedidos,sUd0IYGTpHc,16413535,63640,2784,2018-06-20 01:52:45+00:00,2018-06-20,01:52:45
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 09,Dda_SIfk9p0,91520,535,59,2018-06-25 23:22:21+00:00,2018-06-25,23:22:21
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 08,MOwYNj6qio0,80650,459,58,2018-06-26 12:47:43+00:00,2018-06-26,12:47:43
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 10,9ZLU9DoXnZA,97289,577,56,2018-06-26 13:55:14+00:00,2018-06-26,13:55:14
Festival Folclórico de Parintins - Boi Caprichoso,ZSBuro56Gvk,1125723,2244,206,2018-06-28 14:13:55+00:00,2018-06-28,14:13:55
Festival Folclórico de Parintins - Boi Garantido,M8Pzckanb78,518129,1554,127,2018-06-28 14:13:55+00:00,2018-06-28,14:13:55
#OMeuMaiorSãoJoão - Caruaru por Antonio Marinho,dR2yAkFkj6U,2717230,820,55,2018-06-28 18:15:09+00:00,2018-06-28,18:15:09
#OMeuMaiorSãoJoão - Campina Grande por Jessier Quirino,CUXsPFiNI4Q,3778157,6553,402,2018-06-28 18:15:09+00:00,2018-06-28,18:15:09
#OMeuMaiorSãoJoão - Caruaru + Campina Grande,ofO-TnetpG8,1767919,1124,105,2018-06-28 18:29:46+00:00,2018-06-28,18:29:46
Crédito? Faz no app,dhd3w7ooFnY,5572291,14841,721,2018-07-02 16:55:38+00:00,2018-07-02,16:55:38
Abrir conta? Faz no app,4Rgl1e-ffvg,10908659,34134,1538,2018-07-05 21:05:36+00:00,2018-07-05,21:05:36
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 07,6wcpyVtHwrk,89695,477,36,2018-07-10 12:19:20+00:00,2018-07-10,12:19:20
Festival Folclórico de Parintins 2018,pEAEcpIhIJ0,1956055,1680,106,2018-07-10 19:54:36+00:00,2018-07-10,19:54:36
Seu caminho pede investimentos?,kOmRQqlsVuE,100213,1176,50,2018-07-16 00:02:09+00:00,2018-07-16,00:02:09
Seu caminho pede investimentos?,ZMnubsigxCI,121060,614,52,2018-07-16 00:02:21+00:00,2018-07-16,00:02:21
Seu caminho pede investimentos?,sx2zjKGmEF8,5636304,499,55,2018-07-17 17:07:54+00:00,2018-07-17,17:07:54
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 11,jKUYHOFIbCg,62210,302,55,2018-07-17 17:36:21+00:00,2018-07-17,17:36:21
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 12,GpYsddc5h7I,160331,800,70,2018-07-18 23:46:26+00:00,2018-07-18,23:46:26
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 13,7HoUxhD89Dk,53801,279,30,2018-07-20 11:43:49+00:00,2018-07-20,11:43:49
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 15,AmD43r4Xjdw,69173,382,38,2018-07-23 14:26:03+00:00,2018-07-23,14:26:03
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 16,bYhUHvay5P0,58783,327,44,2018-07-25 21:36:57+00:00,2018-07-25,21:36:57
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 17,HI3_qkxZQt8,92827,558,53,2018-07-27 19:05:44+00:00,2018-07-27,19:05:44
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 18,Rw2RO08rZt0,253170,976,113,2018-07-30 12:17:51+00:00,2018-07-30,12:17:51
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 19,wiW_EPsZYRU,130753,654,65,2018-07-30 12:18:33+00:00,2018-07-30,12:18:33
#DescubraRussia - com Dani Noce e Paulo Cuenca - Ep. 14,m9Rk28hVdsA,64964,332,38,2018-07-31 11:53:32+00:00,2018-07-31,11:53:32
Live de Investimentos - Perspectivas para a economia e como isso influencia seus investimentos,8-m1SScoqIc,479688,3449,180,2018-08-02 00:17:21+00:00,2018-08-02,00:17:21
Seu caminho pede investimentos?,obG-4ez82Gs,5415890,16816,990,2018-08-03 13:15:38+00:00,2018-08-03,13:15:38
Dia de todos os pais,_3dHn3BK1KQ,5408592,1678,200,2018-08-10 18:46:55+00:00,2018-08-10,18:46:55
BIA. A Inteligência Artificial do Bradesco.,TkIp8K9xv-k,35115133,42081,3615,2018-08-11 23:01:13+00:00,2018-08-11,23:01:13
BIA. A Inteligência Artificial do Bradesco.,k3brZzuC5Ug,1172983,7031,588,2018-08-11 23:03:05+00:00,2018-08-11,23:03:05
Investimentos em um cenário de juros baixos,E2_n-pquP6w,29435,192,3,2018-08-30 01:28:55+00:00,2018-08-30,01:28:55
Os movimentos de mercado e as decisões de investimento,exu6nYEWLSM,22771,111,4,2018-08-30 01:28:55+00:00,2018-08-30,01:28:55
Como o tempo influencia as decisões de investimento,EbfHsLvkqlg,25510,224,16,2018-08-30 01:28:55+00:00,2018-08-30,01:28:55
Desafios de lidar com o mercado internacional mais volátil,qmQo1SG2Cw0,44120,299,13,2018-08-30 01:28:55+00:00,2018-08-30,01:28:55
Carteiras de Investimento. Confira as melhores estratégias para você - Ao vivo,SqTzkq_fHPA,415711,3069,140,2018-09-04 23:40:02+00:00,2018-09-04,23:40:02
Todos os jeitos de pagar pelo celular.,ZtThP2U-_RE,42612342,35237,2023,2018-09-15 22:30:10+00:00,2018-09-15,22:30:10
"ArtRio 2018 com Vivi Villanova, Rosa Luz e Murilo Araújo",RL2SKvHctCM,1520788,465,51,2018-09-24 14:27:13+00:00,2018-09-24,14:27:13
Do Esporte pra Vida - O reencontro,XTZBRKByElE,234407,987,127,2018-10-04 22:49:15+00:00,2018-10-04,22:49:15
Do Esporte pra Vida - O recomeço,po0shuKi7EY,168239,737,91,2018-10-04 22:49:26+00:00,2018-10-04,22:49:26
É possível imaginar um mundo sem intolerância? #SejaMaisCriança,Z-caoAlHu7k,5755215,26331,0,2018-10-09 15:54:55+00:00,2018-10-09,15:54:55
MIMO Festival 2018 - Paraty,Ddr_wC6GH3M,857957,2612,194,2018-10-11 13:39:48+00:00,2018-10-11,13:39:48
ENEJ 2018 - Ouro Preto (MG),Nziew9LqIYE,157116,929,88,2018-10-15 11:33:12+00:00,2018-10-15,11:33:12
ArtRio 2018,42woKMiu428,1204591,166,62,2018-10-16 11:40:08+00:00,2018-10-16,11:40:08
Ideias Pra Frente: Empreendedores de Sonhos,NEttFWnIlV0,6003029,21381,1272,2018-10-18 23:17:47+00:00,2018-10-18,23:17:47
A cor é rosa,wHXH4qpkv9E,2471172,4178,295,2018-10-23 12:38:38+00:00,2018-10-23,12:38:38
Prepara Black Friday,n2Xu403OyXM,19638873,19583,1312,2018-10-25 20:05:20+00:00,2018-10-25,20:05:20
Como investir no cenário atual,-iUvF5mftsg,25389,349,39,2018-10-31 23:44:21+00:00,2018-10-31,23:44:21
Cirque du Soleil – OVO,1hgcrmZgOSk,124546,667,122,2018-11-05 18:51:12+00:00,2018-11-05,18:51:12
"Nova marca, sempre pra frente.",Eh6OCeAbvKw,55194,390,28,2018-11-06 20:15:08+00:00,2018-11-06,20:15:08
Valores do Rugby  - O recomeço,pM-Byr78zoY,331782,293,22,2018-11-07 14:17:51+00:00,2018-11-07,14:17:51
Diversificação da Carteira de Investimentos,htU30fBxPAQ,65082,374,26,2018-11-14 23:09:30+00:00,2018-11-14,23:09:30
Cirque du Soleil - OVO,YXXNP_FD9jE,6804006,20390,1400,2018-11-16 19:44:37+00:00,2018-11-16,19:44:37
Aliados Pelo Respeito,Un5AJebGt-8,8415645,4646,742,2018-11-19 13:56:26+00:00,2018-11-19,13:56:26
Comentando o lineup do Lollapalooza  Brasil 2019!,7ACrFLpNCH4,1398466,168,14,2018-11-21 20:56:20+00:00,2018-11-21,20:56:20
Vantagens de investir em Previdência Privada,WVJnAui_hf4,132147,1257,55,2018-11-28 22:39:06+00:00,2018-11-28,22:39:06
Natal do Bradesco - Tempo de Sonhar,6X8FOlh112I,2997513,11388,236,2018-11-30 23:26:57+00:00,2018-11-30,23:26:57
Ideias Pra Frente: Empreendedores de Sonhos - Eulíricas,VBCdilThUJc,2849790,1226,92,2018-12-03 19:05:52+00:00,2018-12-03,19:05:52
Ideias Pra Frente: Empreendedores de Sonhos - Somos55,Tcssv8HsCgg,2412985,616,44,2018-12-03 19:05:58+00:00,2018-12-03,19:05:58
Ideias Pra Frente: Empreendedores de Sonhos - Faxina Boa,kPtsCp_l6XA,2951260,2816,204,2018-12-03 19:05:59+00:00,2018-12-03,19:05:59
Festival de Verão de Salvador,vIRBcx2oczk,45497,201,16,2018-12-06 11:43:19+00:00,2018-12-06,11:43:19
MIMO Festival 2018 - Olinda,rb2bzrSlJk4,285450,114,7,2018-12-10 14:09:27+00:00,2018-12-10,14:09:27
#vivaoMIMOaovivo - 15 anos,ve3Kl1Kn_yw,211482,871,106,2018-12-10 14:11:40+00:00,2018-12-10,14:11:40
Do Esporte pra Vida - A segunda chance,7NXU9oBjL1E,77948,294,18,2018-12-11 14:10:23+00:00,2018-12-11,14:10:23
Tendências para economia e oportunidades de investimento,L0_VwXMTVwI,91339,885,36,2018-12-12 23:05:46+00:00,2018-12-12,23:05:46
#2019FaçaAcontecer,xmXtqDUoyxI,127624612,260706,19990,2018-12-15 11:04:36+00:00,2018-12-15,11:04:36
Talk Mulheres Empreendedoras,F-whXDTTet0,81313,452,46,2018-12-21 15:37:03+00:00,2018-12-21,15:37:03
#2019FaçaAcontecer | Conteúdo Acessível,eItPOYZiwSE,10774996,76407,5267,2018-12-26 15:13:56+00:00,2018-12-26,15:13:56
Fale com a Bia e abra sua conta.,Loyq4N6rV5c,36751659,41172,1781,2019-01-06 22:23:25+00:00,2019-01-06,22:23:25
Perspectivas para a economia e oportunidades de investimento,EvLjwcvfSUo,97951,1001,48,2019-01-23 22:32:54+00:00,2019-01-23,22:32:54
Promoção Bradesco Todos Pro Lollapalooza Brasil,vorjRwp9duI,27604648,37067,1402,2019-02-02 19:59:25+00:00,2019-02-02,19:59:25
Promoção Bradesco Todos Pro Lollapalooza Brasil,0-V3eA78LkQ,11749720,16972,454,2019-02-10 12:43:06+00:00,2019-02-10,12:43:06
Promoção Bradesco Todos Pro Lollapalooza Brasil,2U4yb0sag1A,11924713,18498,782,2019-02-20 10:39:48+00:00,2019-02-20,10:39:48
Top 5 para o Lollapalooza Brasil,tWjZ-daXvJM,95621,386,37,2019-02-22 15:31:51+00:00,2019-02-22,15:31:51
Conectadas Pela Música no Carnaval do Rio de Janeiro,JzV0ca7an0I,92382,403,22,2019-02-22 21:00:34+00:00,2019-02-22,21:00:34
